Landing_Zone_ID,Latitude,Longitude,Elevation,Slope,Hazard_Score,Illumination,Touchdown_Safety_Grade
LZ-SOUTH-061,-89.34666463362372,308.8565690390384,-825.8479169128916,1.150320125195229,6.099148717952101,328.4264356404092,Grade A+ (Optimal Flat)
LZ-SOUTH-062,-89.22489247789962,319.5227058538289,-178.98880970115647,2.4812477527686845,6.216646800889862,131.94295741620434,Grade A+ (Optimal Flat)
LZ-SOUTH-063,-88.92184702753359,297.9396940856952,-881.8899985789768,1.2318302637294387,6.329842540231619,229.22393299245616,Grade A+ (Optimal Flat)
LZ-SOUTH-064,-89.54295127645089,71.03302940738158,-1443.7342670045248,2.525771049815411,6.448640103461942,328.28390092921416,Grade A+ (Optimal Flat)
LZ-SOUTH-065,-89.33019457331038,215.6757570369909,-1323.0470223048285,0.1371219897325026,6.582367383315572,107.04283720544512,Grade A+ (Optimal Flat)
LZ-SOUTH-066,-88.94414049351832,0.4623931896485089,-2270.1393488701474,2.0066985488654776,6.616529494921507,311.2427191055832,Grade A+ (Optimal Flat)
LZ-SOUTH-067,-88.87397736225144,111.00676380343155,-536.6807719523664,0.3150910790073311,6.6240434122332985,215.46333329817077,Grade A+ (Optimal Flat)
LZ-SOUTH-068,-88.60587607746653,319.7779907441422,-1286.8222740518784,4.918138386404175,6.637699273016235,220.66139310449543,Grade A+ (Optimal Flat)
LZ-SOUTH-069,-89.58789498393112,295.7296509994287,-2262.2389387835447,4.51990513399465,6.760681609169584,316.1057181404483,Grade A+ (Optimal Flat)
LZ-SOUTH-070,-88.93867997530363,151.60280559626938,-1202.7846788585614,3.3999752487769808,6.794665999999159,148.32009572680403,Grade A+ (Optimal Flat)
LZ-SOUTH-071,-89.65858502596143,278.8148171231247,-1113.8404407147052,1.965345742007095,6.796521011531664,317.1246852954829,Grade A+ (Optimal Flat)
LZ-SOUTH-072,-89.84838189967144,120.81932792672448,-1556.6362510614535,0.0584134390868342,6.867194801639725,298.65191072178254,Grade A+ (Optimal Flat)
LZ-SOUTH-073,-88.54323482894839,135.42856875706397,-357.962151412201,0.2851687002901375,6.925929173060846,153.73876780162243,Grade A+ (Optimal Flat)
LZ-SOUTH-074,-88.79193747187352,259.41111097342946,-1362.534823187743,4.639347814593503,6.937245493248291,318.51024412148865,Grade A+ (Optimal Flat)
LZ-SOUTH-075,-88.58018217810192,40.715906192576085,-210.80839025265857,2.028564532143138,7.008974527993907,147.90391937846886,Grade A+ (Optimal Flat)
LZ-SOUTH-076,-88.9147327915351,105.84121989418313,-1261.7773692787405,1.9146919174735368,7.020203832082937,265.4941682408049,Grade A+ (Optimal Flat)
LZ-SOUTH-077,-89.2631252408728,178.82763408215442,-1840.4722738784844,3.2758094135575906,7.026151451253847,273.60878531721767,Grade A+ (Optimal Flat)
LZ-SOUTH-078,-89.83412186197047,103.19780926332828,-997.0531565615224,0.6827581140034056,7.047653213573512,251.3150863865472,Grade A+ (Optimal Flat)
LZ-SOUTH-079,-88.43892391115703,58.80760190753634,-1430.520209938013,0.6653882894497176,7.049805585465472,108.6573531391224,Grade A+ (Optimal Flat)
LZ-SOUTH-080,-89.59446470230675,65.03671487206914,-868.172430336607,2.1214192636775917,7.050247764631734,117.0076319908806,Grade A+ (Optimal Flat)
LZ-SOUTH-081,-89.80259942756561,242.17690014015704,204.88127175482717,3.50860353487008,7.106007370183608,132.25258664999265,Grade A+ (Optimal Flat)
LZ-SOUTH-082,-89.5936795542174,311.4255957751418,-855.1816335912855,2.0224221734064525,7.129219358246967,346.09848951783226,Grade A+ (Optimal Flat)
LZ-SOUTH-083,-89.17154543198932,187.00156310084557,-1547.787974499353,0.6366377684400923,7.147060148779015,229.63464591120896,Grade A+ (Optimal Flat)
LZ-SOUTH-084,-89.41878247130684,123.2910789070695,-484.4329255158968,1.0235663642138917,7.148677632423123,328.1882020402337,Grade A+ (Optimal Flat)
LZ-SOUTH-085,-88.74644296632121,345.6042770948852,-661.2569497970452,1.2123373766369152,7.151935921271499,205.92899598694044,Grade A+ (Optimal Flat)
LZ-SOUTH-086,-89.15703754865794,34.890237744118146,-1055.72904746889,1.1633416657190647,7.175342870437792,294.11087299590054,Grade A+ (Optimal Flat)
LZ-SOUTH-087,-89.36004983814772,229.0941740554526,-2288.018861048476,0.7412917285487559,7.193258955889893,190.0803101294643,Grade A+ (Optimal Flat)
LZ-SOUTH-088,-89.62907112624438,193.1681484103033,-1339.4136275735405,4.324929633261895,7.298150475530168,299.902484566273,Grade A+ (Optimal Flat)
LZ-SOUTH-089,-88.56299664282449,340.5872225047793,802.5374327245686,1.699049235105102,7.320676309236838,283.60275772718626,Grade A+ (Optimal Flat)
LZ-SOUTH-090,-89.74013406650941,353.8608766396923,-1743.1842771705055,2.546147485771609,7.345623020046511,249.48986402795637,Grade A+ (Optimal Flat)
LZ-SOUTH-091,-89.77908227235538,240.67681024103476,-2135.452212069175,0.6757770453307756,7.42662032767601,226.80504528650067,Grade A+ (Optimal Flat)
LZ-SOUTH-092,-88.05723022925548,112.6203111087192,-1932.6040329068485,5.725388335242982,7.558723190689058,323.48635893495816,Grade A+ (Optimal Flat)
LZ-SOUTH-093,-89.26493660744778,232.2540299883252,-2925.1563016040263,0.4536305111527188,7.585881628367082,324.18204824907843,Grade A+ (Optimal Flat)
LZ-SOUTH-094,-89.58785499778243,333.27060949991,-61.38806314747126,2.34424993790161,7.632981701225734,144.7288221459824,Grade A+ (Optimal Flat)
LZ-SOUTH-095,-88.23435815494915,300.59056284586643,-2081.029191871862,3.5058253028369446,7.687373247220863,173.69771622749118,Grade A+ (Optimal Flat)
LZ-SOUTH-096,-89.61227860269707,238.93361241345215,-2828.7220560838205,0.2165387519315444,7.723322542861474,310.1198627563245,Grade A+ (Optimal Flat)
LZ-SOUTH-097,-89.89994163419378,178.9753737178338,-311.6001074820929,0.038856343729849,7.725217170880571,319.3194517019899,Grade A+ (Optimal Flat)
LZ-SOUTH-098,-89.44178609281526,143.67934784067336,-369.0183524462536,2.645645945412932,7.811765127477919,291.14350267218566,Grade A+ (Optimal Flat)
LZ-SOUTH-099,-89.83412649321969,326.0095695263276,-597.6871348049721,1.915185727136837,7.820245625048032,243.3315567763572,Grade A+ (Optimal Flat)
LZ-SOUTH-100,-88.15059466434899,288.1311078439243,45.728711758927375,6.606870763890213,7.864488104279195,297.57293173473084,Grade A+ (Optimal Flat)
LZ-SOUTH-101,-89.49111644316726,200.8365060880388,-658.4047220999566,0.4499150260009728,7.871180147285135,270.78995993862577,Grade A+ (Optimal Flat)
LZ-SOUTH-102,-88.11978013624098,150.46866288499933,406.7784087853597,1.4097203598127983,7.914681445015383,269.4784400602424,Grade A+ (Optimal Flat)
LZ-SOUTH-103,-89.15432944616398,204.5948943880532,-422.45572524749286,1.9455951332607528,7.955853728796767,103.4921130347236,Grade A+ (Optimal Flat)
LZ-SOUTH-104,-88.2357806425002,32.114361174106975,-3168.348657676964,6.311714124434092,8.012445203663951,168.0734447269496,Grade A+ (Optimal Flat)
LZ-SOUTH-105,-89.40831803495998,224.41664374556652,-870.7474246685745,0.1414767076113019,8.015105617401366,327.4179532355172,Grade A+ (Optimal Flat)
LZ-SOUTH-106,-89.27245913174605,143.0019106438437,-738.1901062392644,0.8883470110001443,8.07443401075098,109.1587103948166,Grade A+ (Optimal Flat)
LZ-SOUTH-107,-89.01936131677891,9.302029999204027,-1580.1002227556826,0.8285823879538725,8.123775807212864,307.7137979656208,Grade A+ (Optimal Flat)
LZ-SOUTH-108,-88.7490194260399,78.05313933447898,-2219.069860107364,2.219257373364476,8.229367889573346,251.19776118478345,Grade A+ (Optimal Flat)
LZ-SOUTH-109,-89.79434950880713,19.41572982271364,-3573.4024549925844,1.0960780119256128,8.23684493318255,246.84408516215933,Grade A+ (Optimal Flat)
LZ-SOUTH-110,-89.81326738354548,224.11778263672096,-704.9117358842917,2.332654701232965,8.24442197067326,177.2144795502165,Grade A+ (Optimal Flat)
LZ-SOUTH-111,-89.57091644717097,32.877264360080545,-1339.099056251669,0.3317723046593368,8.282439936780333,171.83690283865585,Grade A+ (Optimal Flat)
LZ-SOUTH-112,-88.43669939766151,17.697898495817338,-1053.6683491037952,4.581793582982418,8.298964326171287,172.82307568162602,Grade A+ (Optimal Flat)
LZ-SOUTH-113,-88.06644886973362,109.34461664103578,-618.7907021311518,0.2236280700425403,8.3434678463546,264.75008060222456,Grade A+ (Optimal Flat)
LZ-SOUTH-114,-89.42777434023789,353.76776625287727,-1325.7891136228418,1.7393191725884236,8.344597140856942,337.6994977440684,Grade A+ (Optimal Flat)
LZ-SOUTH-115,-88.98703680021013,212.7118562622412,-316.00223855646834,3.8822709870782015,8.354700341193743,328.62266540326414,Grade A+ (Optimal Flat)
LZ-SOUTH-116,-89.38052656333166,29.32099664081731,-1924.637770696918,1.4274853797989664,8.383843816267358,249.68327808759247,Grade A+ (Optimal Flat)
LZ-SOUTH-117,-89.87074970578652,262.68422891300685,-1342.9655076507966,0.2222571959195374,8.399533698232444,284.6981363437819,Grade A+ (Optimal Flat)
LZ-SOUTH-118,-88.6971072311808,334.58525418569536,-1591.6565176245372,0.6330688107918476,8.412325323532773,224.6410105237294,Grade A+ (Optimal Flat)
LZ-SOUTH-119,-89.79302377620452,351.52435059674764,-1651.4318821752154,3.074989166017506,8.430071799641018,144.21270051234148,Grade A+ (Optimal Flat)
LZ-SOUTH-120,-89.72201794112662,60.487218789364285,-865.0363373661053,2.7778072286528523,8.437798152124559,330.68773009200777,Grade A+ (Optimal Flat)
LZ-SOUTH-121,-89.31614906664007,300.68786165719166,-1689.9383127206945,3.917361749330752,8.441066892032913,288.03481354257104,Grade A+ (Optimal Flat)
LZ-SOUTH-122,-88.08144381817439,269.86527077364855,-804.3820063609819,0.4858168909976452,8.467820206814839,301.89289141484,Grade A+ (Optimal Flat)
LZ-SOUTH-123,-88.6329579106624,185.4692014097569,-502.6379315209492,1.2949186536458015,8.475091885522886,232.4684246878604,Grade A+ (Optimal Flat)
LZ-SOUTH-124,-88.36221380459082,69.36350273521211,-1634.7363438212135,2.3198703541071914,8.48196338157804,260.5786243000372,Grade A+ (Optimal Flat)
LZ-SOUTH-125,-88.77217433824731,9.579011787966287,-1134.978265927145,1.1640345532746217,8.536103237602571,203.09918046613708,Grade A+ (Optimal Flat)
LZ-SOUTH-126,-89.28209872707521,355.10904665384,-504.3419850772631,1.9042900578980948,8.540617542194273,218.17184091020025,Grade A+ (Optimal Flat)
LZ-SOUTH-127,-89.57916891959626,72.22189360487496,-273.06638132695866,1.6150066238577363,8.55730814387396,289.8707083512664,Grade A+ (Optimal Flat)
LZ-SOUTH-128,-89.14654800421907,113.34281594714471,-780.3322535619084,0.8737859313534546,8.592307400103445,348.19912936682886,Grade A+ (Optimal Flat)
LZ-SOUTH-129,-88.74098590754897,149.3448661085742,-1345.6323448685246,1.319528616337596,8.632351515389477,177.57855157389395,Grade A+ (Optimal Flat)
LZ-SOUTH-130,-88.95672381052493,169.45414103373747,-1468.412665626453,0.8457999646979388,8.632818135407476,307.2125322617731,Grade A+ (Optimal Flat)
LZ-SOUTH-131,-88.83778735860146,255.1236191875825,-1731.7607241208111,3.964690385729078,8.662958362528741,293.911906493269,Grade A+ (Optimal Flat)
LZ-SOUTH-132,-89.34447209021684,281.9844332779919,-547.7406665527886,2.6294232353386637,8.690986312776772,120.48080744184894,Grade A+ (Optimal Flat)
LZ-SOUTH-133,-88.63164029681005,127.90223072529211,-771.6330020722933,2.2932647097406478,8.749703815356076,108.3023532582908,Grade A+ (Optimal Flat)
LZ-SOUTH-134,-88.93411496085908,68.79802416881218,-1067.3127785610618,1.6735730187794218,8.755070490309473,277.17924097758873,Grade A+ (Optimal Flat)
LZ-SOUTH-135,-88.46524612685413,304.7524175244259,-2247.7855794941056,1.7405666030057176,8.757156659123043,329.7487852780448,Grade A+ (Optimal Flat)
LZ-SOUTH-136,-89.78181387028707,70.7188734802029,-2142.858227816139,4.641464240876394,8.764226986302367,265.6571237124492,Grade A+ (Optimal Flat)
LZ-SOUTH-137,-88.22784973363324,313.0348207893186,-3112.8628522271674,4.093760087270475,8.784531130917575,242.98302029793413,Grade A+ (Optimal Flat)
LZ-SOUTH-138,-89.56486472563817,155.5442226239824,-2704.348435250465,1.1266056079927829,8.812464022453996,333.72223834672786,Grade A+ (Optimal Flat)
LZ-SOUTH-139,-88.927617132518,279.82877333181057,-506.274488719851,1.68002108634761,8.840148820128231,268.5112144485836,Grade A+ (Optimal Flat)
LZ-SOUTH-140,-88.47722995976972,209.1486911873733,-2351.686504639062,2.6258621156368704,8.851986532123922,146.15583218440165,Grade A+ (Optimal Flat)
LZ-SOUTH-141,-88.63372020969902,331.5850150678493,-1670.4148152295736,1.1656979288721503,8.854059687410519,278.4933020180953,Grade A+ (Optimal Flat)
LZ-SOUTH-142,-89.21844050170768,262.30145644539965,-1210.6264711672156,3.8152491386983183,8.89297084293372,186.92850807927164,Grade A+ (Optimal Flat)
LZ-SOUTH-143,-89.81627486301628,197.69184548692243,-1690.0407218832495,0.987416866104919,8.968020337720558,109.31115756585808,Grade A+ (Optimal Flat)
LZ-SOUTH-144,-89.01403111541434,95.4125705305971,-469.0306781259272,1.5154745426423375,8.990478038959925,100.6167984560461,Grade A+ (Optimal Flat)
LZ-SOUTH-145,-88.71459791104589,80.4969173965216,-1277.848920561273,0.0828086638265688,8.997143437532038,112.5318457394269,Grade A+ (Optimal Flat)
LZ-SOUTH-146,-89.84084524251944,62.81945510326386,-980.8711305222567,1.8003128123231136,9.043668310331988,338.0596321631124,Grade A+ (Optimal Flat)
LZ-SOUTH-147,-89.62831580409961,218.63679004550372,-1372.1570588481443,3.715967782517488,9.0772755017706,291.3898654536362,Grade A+ (Optimal Flat)
LZ-SOUTH-148,-88.37821642907129,131.5625344751785,-880.1760659065192,1.8775308100143688,9.07826796929696,347.43032228733506,Grade A+ (Optimal Flat)
LZ-SOUTH-149,-88.46111060644456,259.0055883611899,-1174.1881513829978,0.6121706302378698,9.089539307893178,139.58654737758565,Grade A+ (Optimal Flat)
LZ-SOUTH-150,-88.48971894432174,223.0002265745352,-1671.3283103911535,5.212958678883886,9.124592848735412,131.8205629701144,Grade A+ (Optimal Flat)
LZ-SOUTH-151,-88.86545577770266,121.392732660823,-1400.6669374489848,0.2156328706932431,9.1319255256877,204.8494674553952,Grade A+ (Optimal Flat)
LZ-SOUTH-152,-89.17803974996575,132.68248884997698,-1024.6366498931293,1.578251929015556,9.182843751523183,119.6619963631878,Grade A+ (Optimal Flat)
LZ-SOUTH-153,-88.63902478581097,284.8718571525601,-353.631428928966,2.7228570771563163,9.21841423255852,203.8918178225666,Grade A+ (Optimal Flat)
LZ-SOUTH-154,-88.12457154906953,76.24733395734097,-975.8112431980046,2.977617972852334,9.221192912383664,165.54534282542582,Grade A+ (Optimal Flat)
LZ-SOUTH-155,-89.57380935688823,140.18032068007446,-634.7956291621978,0.0777482242439653,9.242904981213362,115.9160713168682,Grade A+ (Optimal Flat)
LZ-SOUTH-156,-88.57959293108533,189.92866407312613,-1470.935243107006,0.4206630026869398,9.24794009860773,301.36612539382884,Grade A+ (Optimal Flat)
LZ-SOUTH-157,-89.33514749841606,227.43894371499195,-3578.644937034046,2.169901396809909,9.251130651401969,286.26029461541304,Grade A+ (Optimal Flat)
LZ-SOUTH-158,-88.9259313206828,98.89381181057172,-808.6955546805699,0.9016741445145692,9.25597453209312,101.39432367196862,Grade A+ (Optimal Flat)
LZ-SOUTH-159,-89.1930437155705,76.33002618080242,-761.9681438647574,1.7193218753588937,9.257456047723691,195.11157306578252,Grade A+ (Optimal Flat)
LZ-SOUTH-160,-88.74526990211827,162.67285607482003,-884.1940887136054,0.4120693357539533,9.261309251217126,127.79737667792608,Grade A+ (Optimal Flat)
LZ-SOUTH-161,-89.51571705700339,11.817179574926444,-1277.1077090519177,3.697653663327154,9.267169722641338,142.64644530885533,Grade A+ (Optimal Flat)
LZ-SOUTH-162,-89.11891835505867,311.6322130941835,-968.0710607698696,0.3816114433545881,9.32061920659294,254.1124056921441,Grade A+ (Optimal Flat)
LZ-SOUTH-163,-88.58212569079978,181.28522678527975,-1597.641989468546,0.0366010078978806,9.375292897644476,207.7111485305174,Grade A+ (Optimal Flat)
LZ-SOUTH-164,-89.87236513523104,100.48696947873708,-2083.8197389132133,0.9281673011823948,9.40082700898012,237.35789896155097,Grade A+ (Optimal Flat)
LZ-SOUTH-165,-88.57730332423795,101.49463863056188,-3383.523507938987,0.4450395787123593,9.421079695263174,347.57046377954657,Grade A+ (Optimal Flat)
LZ-SOUTH-166,-89.56780660820522,284.447294541399,-498.7152961262565,1.3560666664636063,9.467546968928836,186.3568091617024,Grade A+ (Optimal Flat)
LZ-SOUTH-167,-89.25054703177403,280.07458976553727,-1223.7510322287828,2.779469528225732,9.473045278963616,177.0025613655288,Grade A+ (Optimal Flat)
LZ-SOUTH-168,-88.17476476369885,203.4265649328379,-560.0901682352132,5.145271473115799,9.50055336209404,185.38984074826675,Grade A+ (Optimal Flat)
LZ-SOUTH-169,-89.51750699513738,138.0724244762317,-683.3618867170309,6.579164449521212,9.511447648642172,120.83588952912324,Grade A+ (Optimal Flat)
LZ-SOUTH-170,-89.22015862626237,316.89063838140737,-2660.4921428517173,1.507974226106846,9.537993447637518,206.54328908516655,Grade A+ (Optimal Flat)
LZ-SOUTH-171,-88.17110802667665,248.62418714928296,-1249.7088531754468,0.881492933359711,9.540673510214948,216.6636251416231,Grade A+ (Optimal Flat)
LZ-SOUTH-172,-88.36874173977652,22.771227203524653,-3396.239642937908,0.1286966771667579,9.541229934849545,238.18079281069885,Grade A+ (Optimal Flat)
LZ-SOUTH-173,-88.49228229331106,142.9872790741664,-2329.660485052505,1.6403316483931398,9.579215612490025,298.6155048649114,Grade A+ (Optimal Flat)
LZ-SOUTH-174,-88.79382238147119,117.15058104573882,-948.7819180111084,2.6603820144887216,9.582816187742395,338.21535504377954,Grade A+ (Optimal Flat)
LZ-SOUTH-175,-88.57480422282836,18.11625585647902,-1256.724290021895,3.8934244430132736,9.6017368400494,242.34959436016436,Grade A+ (Optimal Flat)
